subject_id,question,chunk_id,chunk_text,response_control,response_generation,response_justification,response_regulation,llm_comment
83,7,6,"Okay, so if... Wait. Electric trains. Electric trains! I knew it! I didn't have to think much because electric trains don't have steam engines.",80,20,60,40,
83,7,7,So what's the question? In which canal direction does the smoke from locomotive blow? It doesn't because... It doesn't.,80,20,60,10,
83,7,8,I need to pay more attention to detail. It doesn't because electric trains don't have steam engines.,0,0,80,20,
83,7,9,"Okay, if you're thinking too hard, it's probably wrong.",80,0,0,90,
83,8,1,"Okay. If you have only one match and you walk into a dark room where there is an oil lamp, a newspaper, and wood, which would you light first?",0,0,0,0,Reading Aloud
83,8,2,Hmm. Okay. One match. Walk into a dark room. So the room is dark. Where there is an oil lamp. A newspaper. And wood. Which thing would you like first?,0,20,0,10,
83,8,3,"I mean, my first thought after reading this was oil lamp. But...",80,20,0,10,
83,8,4,Oh my god. I feel like... I shouldn't trust that.,80,0,0,60,
83,8,5,"Okay. If you have only one match, you have one match. And you walk into a dark room i mean it should be oil lamp but honestly i feel like i'm getting this wrong",80,20,10,60,
83,8,6,oil lamp am i getting this wrong hope not,80,0,0,60,
83,9,1,"Oh no, I think I got the last one wrong. Oh, I'm so sad. Okay.",0,0,0,20,Emotional Reaction
83,9,2,Would it be ethical for a man to marry the sister of his widow?,0,0,0,0,Reading Aloud
83,9,3,"The sister of... Wait. A widow? Wait, which one is the widow, the man or the woman?",80,20,0,60,
83,9,4,"A widow is a woman who has lost her spouse, right? A widow is a woman who has lost her spouse. A widow is the woman.",0,20,40,10,
83,9,5,"Okay, right? She is the woman.",0,0,0,0,
83,9,6,"Would it be ethical for a man to marry his sister, wait, that doesn't make sense, because if the sister of his widow, that would mean that he's dead, so, yeah, he can't marry, he's dead, so he can't, I mean, it's not a question of whether it's ethical or not.",80,60,80,40,
83,9,7,It's just not possible.,0,0,20,0,
83,9,8,I don't know how to answer this. I don't know what to respond.,0,0,0,80,
83,9,9,"He's dead. So, wait, the sister of his widow.",80,60,20,40,
83,9,10,"Yeah, yeah, I'm saying something. He's dead, so he can't, he can't marry anyone.",20,10,60,10,
83,10,1,Okay. Which sentence is correct? The yolk of the eggs... The yolk of the egg are what? That's not grammatically correct.,80,20,40,10,
83,10,2,"Okay. The yolk of the egg is white. I mean, none of them are correct because yolk isn't white.",80,20,60,40,
83,10,3,"Ah, that's the trick! Ah, okay. Which sentence is correct? None. Because egg yolks are yellow.",80,20,60,40,
83,10,4,Oops. Yep.,0,0,0,0,Social Comment
84,1,1,"How dare you? You called me Rage of Lisa, you called me Lace of Beans, you called me every single name except for...",0,0,0,0,Social Comment
84,1,2,"yeah, Jean-Burge.",0,0,0,0,Social Comment
84,1,3,You're so getting in struggling.,0,0,0,0,Social Comment
84,1,4,"Mary, it's the fifth daughter.",0,80,0,0,
84,2,1,You've been first place.,0,0,0,0,Reading Aloud
84,3,1,"Okay, I think it was not really bad. Oh, okay, you have a sign. Alright. I didn't know. Uh, I didn't know you were literally unspeakable.",0,0,0,0,Unclear/Unrelated Commentary
84,3,2,"Okay, you know what? I'm starting to get really mad that you were calling me unspeakable and stuff.",0,0,0,0,Social Comment
84,3,3,I didn't look like you. I didn't grieve.,0,0,0,0,Emotional Expression
84,3,4,"Get out of here, man. Get out of here, you know what? Get some dirt. You got some dirt.",0,20,0,0,
84,3,5,"Oh! Yeah, you scared some dirt? Huh? Huh? You scared?",0,0,0,0,Emotional Reaction
84,3,6,Oi! Wait! That was not really dirt!,80,20,0,40,
84,3,7,"Oh, wow. He literally destroyed that as well, though. Wow.",0,0,0,0,Social Comment
84,3,8,"Oh, no! Wait, I'm not even like... You don't buy them because they're survivors.",80,20,0,40,
84,4,1,"A monkey is going on a barter, reason to try to put a coconut tree, not a banana tree.",80,70,40,20,
84,5,1,That was new.,0,0,0,0,"Comment: The chunk seems to express a reaction to the question or the realization of the answer, but it doesn't clearly fit into any of the deliberation functions. A possible broad label could be ""Reaction"" or ""Surprise"", but it's not explicitly requested to provide such a label unless it's clearly justified, so it's left out as per the instructions."
84,6,1,"Right there we got some t-shirts, different designs, some hoodies that look really cool and also good stuff so the link is in the description down below check it out right now",0,0,0,0,Social Comment
84,6,2,Ugh. None because Moses didn't have an ark. Noah had.,80,20,60,10,
84,7,1,"The wind blows west on the electric train, runs east in which the electric does the smoke from the middle.",0,60,0,0,
84,7,2,The wind blows west on the east.,0,20,0,0,
84,7,3,East?,20,60,0,10,
84,8,1,"If you don't have one match and you walk in towards that room where there's a lamp, there's paper and wood, you would like the match first.",0,20,0,0,
84,9,1,so so I would be the first one.,0,0,0,0,Task Irrelevance/Social Comment
84,10,1,What is he is the juk of the egg white?,0,20,0,0,Misreading/Confusion
84,10,2,None because the juk is yellow.,80,20,60,0,
85,1,1,"Mary's father has five daughters, but no sons.",0,0,0,0,Reading Aloud
85,1,2,"Nana, Nina, Nini, Nono.",0,80,0,0,
85,1,3,"What is the fifth daughter's name, probably?",0,20,0,10,
85,1,4,"A-E-I, O, Nú, Nú?",20,80,0,0,
85,1,5,"Nú, Nú.",0,20,0,0,
85,2,1,"If you were running a race and you passed the person in second place, what place would you be in now?",0,0,0,0,Reading Aloud
85,2,2,Second place?,20,30,0,10,
85,3,1,"It's a stormy night, and a plane takes off from JFK Airport into New York.",0,20,0,0,Reading Aloud
85,3,2,"The storm worsens, and the plane crashes.",0,10,0,0,
85,3,3,"Half lands in the United States, the other half lands in Canada.",0,80,0,0,
85,3,4,In which country do you bury the survivors?,0,0,0,0,Reading Aloud
85,3,5,"Oh, they're survivors.",80,20,0,0,
85,3,6,You don't bury them.,80,20,0,0,
85,3,7,Neither.,80,0,0,0,
85,3,8,"They are alive, of course.",80,0,20,0,
85,4,1,"Monkey, a squirrel, and a bird are racing to the top of a coconut tree.",0,0,0,0,Reading Aloud
85,4,2,Who will get the banana first?,0,0,0,0,Reading Aloud
85,4,3,"The monkey, the squirrel, or the bird?",0,80,0,0,
85,4,4,Neither.,80,20,0,0,
85,4,5,It's a coconut tree.,20,10,0,0,
85,5,1,"In a one story pink house there was a pink person, a pink cat, a pink fish, a pink computer, pink chair, pink table, pink telephone and a pink shower.",0,80,0,0,Imagination/Scenario Construction
85,5,2,Everything was pink.,0,0,0,0,Reading Aloud
85,5,3,What color were the stairs probably?,0,0,0,0,Reading Aloud
85,5,4,It's a one story.,80,20,0,0,
85,5,5,No stairs.,80,20,0,0,
85,5,6,One story house.,20,10,0,10,
85,6,1,How many of each animal did Moses put in the ark?,0,0,0,0,Reading Aloud
85,6,2,Halfway done!,0,0,0,10,Task Commentary
85,6,3,"Of each animal, two?",20,60,0,0,
85,7,1,The wind blows west and an electric train runs east.,0,0,0,0,Reading Aloud
85,7,2,In which cardinal direction does the smoke from the locomotive blow?,0,20,0,0,
85,7,3,Is the locomotive locomotive are different?,20,60,0,10,
85,8,1,"If you have only one match and you walk into a dark room where there is an oil lamp, a newspaper, and wood, which thing would you light first?",0,0,0,0,Reading Aloud
85,8,2,"Well, probably an oil lamp.",0,20,0,0,
85,8,3,Do you need a match to light an oil lamp?,80,20,0,40,
85,9,1,It's ethical for a man to marry the sister of his widow.,0,20,0,0,
85,9,2,"Um, kinda?",20,10,0,30,
85,10,1,The yoke of the egg is white.,0,0,0,0,Reading Aloud
85,10,2,Neither.,80,20,0,0,
85,10,3,It's yellow.,80,20,0,0,
86,1,1,Mary's father has five daughters but no sons.,0,0,0,0,Reading Aloud
86,1,2,"Nana, Nene, Nini, Nona.",0,80,0,0,
86,1,3,What is the fifth daughter name probably?,0,20,0,10,
86,1,4,Mary because she is the fifth daughter.,0,0,80,0,
86,2,1,"If you were running a race and you passed the person in second place, what place would you be in now?",0,0,0,0,Reading Aloud
86,2,2,I'm running in race.,0,10,0,0,Reading Aloud
86,2,3,I passed the person in second place.,0,10,0,0,
86,2,4,So if this person was in the second place then I'm now in second place,0,80,60,0,
86,3,1,"It's a stormy night and a plane takes off from JFK Airport in New York, the storm worsens and the plane crashes half lands in the United States, the other half lands in Canada.",80,90,0,10,
86,3,2,In which country do you bury the survivors?,0,0,0,0,Reading Aloud
86,3,3,I have to read this again,20,0,0,80,
86,3,4,I think there would be no survivors,20,30,10,40,
86,4,1,"A monkey, a squirrel and a bird are racing to the top of a coconut tree.",0,0,0,0,Reading Aloud
86,4,2,"Who will get the banana first, the monkey, the squirrel, the bird?",0,80,0,0,
86,4,3,If it's a coconut tree then no one will get the banana.,80,20,60,0,
86,5,1,"In a one-story pink house there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower.",0,80,0,0,Imaginative Scenario Construction
86,5,2,Everything was pink.,0,0,0,0,Reading Aloud
86,5,3,What color were the stairs probably?,0,0,0,0,Reading Aloud
86,5,4,In one-story house I think there are no stairs,80,20,0,0,
86,6,1,How many of each animal did Moses put on the ark?,0,0,0,0,Reading Aloud
86,6,2,"Two, I think.",0,20,0,0,
86,6,3,"As I remember, it was two.",0,0,0,0,
86,6,4,"Oh, no.",80,0,0,20,
86,6,5,Moses didn't make the ark it was noah,80,20,40,10,
86,7,1,The wind blows west and electric train runs east in which cardinal direction does the smoke from the locomotive blow.,0,20,0,0,Reading Aloud
86,7,2,I have to read this again.,0,0,0,80,
86,7,3,"Oh, electric trains don't produce blow as i think",80,20,40,10,
86,8,1,If you have only one match and you walk into a dark room where there is an air lamp in a completely dark room,0,10,0,0,Reading Aloud
86,8,2,so I would light much only,0,0,0,0,Task Repetition
86,9,1,"Would it be ethical for a man to't marry sister of his widow because widow means that her husband died,",80,20,80,0,
86,9,2,so... you,20,10,0,10,
86,10,1,Which sentence is correct?,0,0,0,0,Reading Aloud
86,10,2,The yolk of the egg are white? Or the yolk of the egg is white?,0,80,0,0,
86,10,3,I think none of them because it's yellow.,80,20,60,0,
86,10,4,you,0,0,0,0,
87,1,1,So if Mary's father has five daughters,0,20,0,0,
87,1,2,which are na na nini nini no no,0,0,0,0,Reading Aloud
87,1,3,the fifth daughters name is Mary.,0,0,0,0,
87,1,4,"Oh, yeah.",0,0,0,0,Social Comment
87,2,1,"If I was running a race and I passed the person in second place, what place would you be in now?",0,0,0,0,Reading Aloud
87,2,2,I'd be in first place.,0,0,0,0,
87,2,3,Woohoo!,0,0,0,0,Emotional Expression
87,3,1,It's a stormy night and a plane takes off from Derpay Airport in New York.,0,20,0,0,Reading Aloud/Scenario Introduction
87,3,2,The storm worsens and the plane crashes half-lands in the United States.,0,20,0,0,
87,3,3,They're the half-lands in Canada.,0,80,0,0,
87,3,4,In which country do you bury the survivors?,0,0,0,0,Reading Aloud
87,3,5,"Well, you don't bury the survivors because they're still alive.",80,20,90,10,
87,3,6,Just writing it down now.,0,0,0,0,Reading Aloud/Writing Action
87,4,1,A squirrel and a bird are racing to the top of a coconut tree.,0,20,0,0,Reading Aloud/Repetition
87,4,2,Who will get the banana first?,0,0,0,0,Reading Aloud
87,4,3,"The monkey, the squirrel or the bird?",0,80,0,0,
87,4,4,Well it's a coconut tree so no one will get a banana.,80,20,60,0,
87,4,5,"But if there were bananas around, probably the monkey.",80,90,20,10,
87,5,1,"In a one-story pink house there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower, everything was pink.",0,80,0,0,
87,5,2,What colour were the stairs probably?,0,0,0,0,Reading Aloud
87,5,3,"There are no stairs, it's a bungalow.",80,20,40,0,
87,5,4,"Oh, a one-story house, sorry, that's what we say in England.",0,0,0,10,Commentary/Cultural Clarification
87,6,1,How many of each animal did Moses put on the ark?,0,0,0,0,Reading Aloud
87,6,2,Moses didn't make the ark.,80,20,40,10,
87,6,3,It was Noah.,80,20,0,0,
87,7,1,The wind blows west. An electric train runs east. In which cardinal direction does the smoke from the locomotive blow?,0,10,0,0,Reading Aloud
87,7,2,Mind these questions.,0,0,0,0,Task Repetition
87,7,3,There's no smoke.,80,20,0,0,
87,7,4,It's an electric train.,80,20,40,10,
87,8,1,"If you only have one match and you walk into a dark room where there is an oil lamp, a newspaper and wood, which thing would you like first?",0,0,0,0,Reading Aloud
87,8,2,"Hmm... Probs... Ah, okay, the match, the match.",80,40,0,20,
87,8,3,I was thinking that it was going to be the oil lamp because then you can light everything else with it.,20,60,80,10,
87,8,4,"But you like the match, don't you?",20,0,0,10,
87,8,5,There we go.,0,0,0,0,Task Completion Comment
87,8,6,Someone got me this.,0,0,0,0,Social Comment
87,9,1,Would it be ethical for a man to marry the sister of his widow?,0,0,0,0,Reading Aloud
87,9,2,"Well, I actually knew someone that did this.",0,20,10,0,
87,9,3,The sister died of cancer and then her sister married the husband.,0,10,0,0,Personal Anecdote Sharing
87,9,4,I don't know whether that makes sense or not.,20,0,0,80,
87,9,5,I guess it's fine.,0,0,10,0,
87,9,6,"Like, it's not crazy.",0,0,20,0,
87,9,7,It's not like they're brother and sister.,20,10,60,0,
87,10,1,Which sentence is correct? A. The yolk of the egg are white or B. The yolk of the egg is white.,0,0,0,0,Reading Aloud
87,10,2,"Well, the yolk of an egg is yellow, so neither of them are correct.",80,20,60,0,
87,10,3,"But if you're talking about grammatically correct, even though the fact isn't, it's B.",80,20,80,40,
88,1,1,Mary's father has five daughters but no sons.,0,0,0,0,Reading Aloud
88,1,2,"Nana, Nene, Nini, Nona.",0,80,0,0,
88,1,3,What is the fifth daughter's name probably?,0,20,0,0,
88,1,4,The question says already that the fifth daughter's name is Mary.,80,0,70,20,
88,1,5,Yeah.,0,0,0,0,
88,2,1,"If you were running a race and you passed the person in second place, what place would you be in now?",0,0,0,0,Reading Aloud
88,2,2,"If you were running a race and you passed the person in second place, what place would you be in now?",0,0,0,0,Reading Aloud
88,2,3,I would be in the second place because there will be still another person ahead of me.,80,20,90,10,
88,2,4,"So yes, second place.",0,0,0,0,
88,3,1,It's a stormy night and a plane takes off from JFK Airport in New York.,0,20,0,0,Reading Aloud/Scenario Introduction
88,3,2,The storm worsens and the in the United States and the other half-lands in Canada.,0,80,0,0,
88,3,3,So it took off from New York and it crashed half and half crashed in the United States and half in Canada.,0,80,0,0,
88,3,4,And I think the correct answer is New York.,0,20,0,0,
88,3,5,But also I think it depends the United States so I really know.,20,10,10,60,
88,3,6,I'm just gonna go for United States.,0,0,0,0,
88,4,1,"A monkey, a squirrel and a bird are racing to the top of the coconut tree. Who will get the banana first? The monkey, the squirrel or the bird?",0,20,0,0,Reading Aloud
88,4,2,A monkey is quite a big of a mammal. It knows how to climb trees but it is big and can be clumsy.,20,60,40,10,
88,4,3,A squirrel is a smaller one of a coconut tree. So squirrels don't live in a coconut tree.,20,60,40,10,
88,4,4,"Coconut trees usually grow on warmer islands or continents. I think, yeah, like Hawaii, Florida.",0,60,0,0,
88,4,5,"I don't think there are squirrels, so there's a monkey and a bird.",20,40,10,10,
88,4,6,A bird just can fly straight up to the top of the tree.,0,80,20,0,
88,4,7,Who will get the banana first?,0,0,0,0,Reading Aloud
88,4,8,"Oh! Yeah, monkey. Yeah, because why would a squirrel or a bird go for a banana?",80,20,40,10,
88,4,9,Okay.,0,0,0,0,
88,5,1,"In a one-story pink house, there was a pink person I really don't know.",0,20,0,0,
88,5,2,Maybe.,20,10,0,30,
88,5,3,"Yeah, one story.",0,20,0,10,
88,5,4,"Yeah, it's a one connection, so it's...",20,60,0,10,
88,5,5,There's no stairs.,80,20,0,0,
88,6,1,How many of each animal did Moses put on the Ark?,0,0,0,0,Reading Aloud
88,6,2,How many of each animal did Moses put on the Ark?,0,0,0,0,Reading Aloud
88,6,3,"A pair, yeah?",0,20,0,0,
88,6,4,"A pair of each animal, like a female one and a male one.",0,80,40,0,
88,6,5,Okay.,0,0,0,0,
88,7,1,"The wind blows west, an electric train runs east, in which cardinal direction does the smoke from the locomotive blow?",0,20,0,0,Reading Aloud
88,7,2,I think it's west.,0,10,0,0,
88,7,3,Electric train runs east and it just comes out of the locomotive and I don't really know how to describe it on a sleeper.,20,40,0,10,
88,7,4,I'm just gonna go with the west.,0,0,0,0,
88,7,5,Yep.,0,0,0,0,Affirmation
88,7,6,"Because the electric train runs east, the smoke will go in the opposite direction.",80,60,40,0,
88,7,7,It doesn't really matter where the wind blows.,80,20,0,40,
88,8,1,"If you have only one match and you walk into a dark room where there is no an oil lamp, a newspaper and The word, which thing would you like first? Oil lamp.",0,10,0,0,Reading Aloud/Error
88,8,2,I don't really know if oil lamp would be the best choice.,80,20,0,60,
88,8,3,"A newspaper, it would burn faster.",0,80,20,0,
88,8,4,"Oh, I know., if I have only one match, I can set fire on a newspaper, then just cover it on the wood, to light the wood, I would just have a bigger source of fire.",0,80,60,0,
88,8,5,Which thing could you light first? I... took room where there's an oil lamp.,20,10,0,10,
88,8,6,Oil lamp.,0,0,0,0,Reading Aloud
88,8,7,Does oil burn? I don't think so.,20,40,10,10,
88,8,8,"Like, no, I mean, not that oil.",80,0,0,0,
88,8,9,I will go for wood.,0,20,0,0,
88,8,10,"Or maybe not, because wood just takes... Just keep doing that.",20,40,10,30,
88,8,11,"Yeah, newspaper.",0,10,0,0,
88,8,12,Where is the... My answer to this question.,0,0,0,10,Task Reflection
88,9,1,"Would it be ethical for a man to marry the sister of his widow? Theoretically, a man of his widow.",20,40,0,10,
88,9,2,"Yeah, it would be ethical.",0,0,0,0,
88,9,3,"No, wait.",80,0,0,20,
88,9,4,"I don't think so because if basically if he's going to marry the sister of his widow, that widow, sorry, her husband died.",80,20,60,40,
88,9,5,"So it doesn't really, the question doesn't really says that this man has to be Like a partner of the widow, so I think it would be ethical ethical",0,20,60,0,
88,9,6,"Yeah, it... Cool.",0,0,0,0,
88,9,7,"Yeah, just because she is a widow.",20,10,30,10,
88,9,8,Her husband died and... This man has nothing to do with that.,60,20,40,10,
88,9,9,Yeah.,0,0,0,0,Social Comment
88,9,10,And why does it say his widow?,20,60,0,40,
88,9,11,Why his widow?,20,40,0,60,
88,9,12,Like he died?,20,40,10,30,
88,9,13,"Yeah, why would sister marry a dead guy?",80,20,40,60,
88,9,14,"Yeah, that is the correct question.",0,0,0,0,
88,9,15,It wouldn't be ethical because it would be possible for a dead man to marry the sister of his widow.,80,20,60,40,
88,9,16,Yeah.,0,0,0,0,
88,10,1,Which sentence is correct? The yolk of the egg are white or the yolk of the egg is white?,0,0,0,0,Reading Aloud
88,10,2,I think the yolk of the egg are white.,0,0,0,0,
88,10,3,White are white.,0,0,0,0,Repetition or Playing with Words
88,10,4,The yolks.,0,10,0,0,
88,10,5,"Yeah, yolk is the white...",0,0,0,0,
88,10,6,The yolk of the egg are white.,0,0,0,0,Reading Aloud
88,10,7,The yolk of the egg is white.,0,0,0,0,Reading Aloud
88,10,8,The yolk of the egg that are white maybe.,20,40,10,10,
88,10,9,"The yolk of the egg isn't white, because it's yellow.",80,20,90,10,
88,10,10,And the yolk of the egg are white.,0,0,0,0,Repetition
88,10,11,"Yeah, I think the symptoms would be A, A, A, A.",0,0,0,0,Task Irrelevance
88,10,12,The Yoko of the Egg are white.,0,0,0,0,Reading Aloud
88,10,13,The Yoko of the Egg is white.,0,0,0,0,Reading Aloud
88,10,14,"Yeah, I'm just gonna go with A.",0,0,0,0,
89,1,1,"Marry five daughters, no sons. What is the fifth daughters name? Nono?",20,80,0,10,
89,1,2,"Probably is Nono because it's used all the other vowels, a, e, i, o and u, so Nunu.",0,80,80,0,
89,1,3,What else?,20,80,0,10,
89,1,4,"So there was a riddle first of all, but it doesn't look like it would be a riddle.",20,10,0,60,
89,1,5,So the answer is Nunu.,0,0,0,0,
89,1,6,"Oh, oh, ups, Nunu.",80,0,0,20,
89,1,7,So I forgot to write that there.,0,0,0,0,Task Commentary
89,2,1,Running race and you passed the person in second place.,0,10,0,0,Reading Aloud
89,2,2,"A place to be in now, I would be in first, but I will read it again.",80,20,0,60,
89,2,3,So I'm running race.,0,0,0,0,Reading Aloud
89,2,4,You passed the person who was in second place.,20,10,0,10,
89,2,5,"No, if the person was in second place, then you are now in second place.",80,20,40,60,
89,2,6,There's another person ahead of them.,80,20,40,0,
89,2,7,So the answer is he would be in second place.,0,0,0,0,
89,2,8,Second place.,0,0,0,0,Reading Aloud
89,3,1,It's a stormy night and the plane takes off from Drayf Kareport in New York.,0,20,0,0,Reading Aloud/Scenario Setup
89,3,2,The storm worsens and the plane crashes half lands in the United States and the other half lands in Canada.,20,80,0,10,
89,3,3,You do not bury survivors.,80,20,0,0,
89,4,1,"Monkey, squirrel and a bird are racing to the top of a coconut tree. Who will get the banana first? Monkey, squirrel or bird?",0,20,0,0,Reading Aloud
89,4,2,Needs to read that again. Monkey and a squirrel and a bird are racing to the top of a coconut tree. Who will get the banana first?,0,0,0,20,Reading Aloud
89,4,3,"Well, I'm gonna say malty even though, oh no I can suppose I can say it's a coconut tree.",80,20,10,30,
89,4,4,It's a coconut tree.,20,10,10,30,
89,4,5,I don't know if that's okay to leave the answer.,20,0,0,80,
89,5,1,"One story pink house, there was a pink person, a pink hat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink chair, everything was pink.",0,80,0,0,Elaboration/Description
89,5,2,So there was no stairs because it was a bungalow.,80,20,60,0,
89,5,3,No stairs as it's a bungalow.,0,0,80,0,
89,6,1,How are we done? Don't forget to keep reading and thinking out loud here. Speak your thoughts freely.,0,0,0,0,Task Instruction
89,6,2,"Okay, so, oh, there it is.",0,0,0,0,
89,6,3,How many of each did Moses put on the ark?,0,20,0,0,Reading Aloud
89,6,4,"Moses didn't put it on the ark, it was Noah's ark.",80,20,40,10,
89,6,5,None.,0,0,0,0,
89,6,6,It was Noah.,80,20,0,0,
89,7,1,The wind blows west and an electric train runs east.,0,0,0,0,Reading Aloud
89,7,2,At which cardinal does the smoke from the locomotive flow,0,80,0,0,
89,7,3,but it's an electric train?,80,20,0,0,
89,8,1,"If you only have one match and you walk into a dark room there is an oil lamp, a newspaper and a wood.",0,0,0,0,Reading Aloud
89,8,2,Which thing would you light first?,0,0,0,0,Reading Aloud
89,8,3,Which would you like first?,0,20,0,0,
89,8,4,"Okay, I'm going to say match even though I think, not sure if that one's",80,20,10,60,
89,9,1,Would it be ethical for a man to marry the sister of his widow?,0,0,0,0,Reading Aloud
89,9,2,"But how could he marry, I don't think he could marry somebody if it's his widow because he would be dead.",80,60,40,20,
89,9,3,"Okay, don't know if this is right or wrong that he is dead.",20,10,10,80,
89,10,1,The yoke is yellow.,80,20,0,0,
90,1,1,Mary's father has five daughters but no sons.,0,0,0,0,Reading Aloud
90,1,2,"Nana, Neen, Neenie, Nono.",0,80,0,0,
90,1,3,What is the fifth daughter's name probably?,0,0,0,0,Reading Aloud
90,1,4,Nunu.,0,20,0,0,
90,1,5,The answer is Nunu because it's the next vowel A-E-I-O-U.,0,20,80,0,
90,2,1,"If you were running a race and you passed a person in second place, what place would you be now?",0,0,0,0,Reading Aloud
90,2,2,You would be in first place.,0,20,0,0,
90,3,1,It's a stormy night and a plane takes off from JFK Airport in New York.,0,20,0,0,Reading Aloud/Scenario Introduction
90,3,2,The storm worsens and the plane crashes.,0,0,0,0,Narration
90,3,3,"Half lands in the United States, half lands in Canada.",80,90,0,0,
90,3,4,In which country do you bury the survivors?,0,0,0,0,Reading Aloud
90,3,5,You don't bury survivors.,80,20,0,0,
90,4,1,"A monkey, a squirrel and a bird are racing to the top of a coconut tree.",0,0,0,0,Reading Aloud
90,4,2,Who will get the banana first?,0,0,0,0,Reading Aloud
90,4,3,You don't get bananas in coconut trees.,80,20,80,0,
90,5,1,In a one story house there was a pink oven.,0,20,0,0,
90,5,2,We know this one.,0,0,0,0,Confident Statement
90,5,3,There are no stairs in a one story house.,80,20,80,0,
90,6,1,How many of each animal did Moses put in the ark?,0,0,0,0,Reading Aloud
90,6,2,Two.,0,0,0,0,
90,6,3,The animals went in two by two.,0,20,40,0,
90,7,1,The wind blows west. An electric train runs east. In which cardinal direction does the smoke from the locomotive blow?,0,10,0,0,Reading Aloud
90,7,2,"Okay, so the train is going towards east and the wind blows west.",0,20,0,0,
90,7,3,Well it would go behind it but that's blowing it back so I'm going to say it's going to go straight up.,80,90,40,20,
90,8,1,"You have only one match and you walk into a dark room where there is an oil lamp, a newspaper and wood.",0,0,0,0,Reading Aloud
90,8,2,Which thing would you light first?,0,0,0,0,Reading Aloud
90,8,3,The oil lamp or the newspaper to light the match you like the match first.,80,60,20,10,
90,9,1,Would it be ethical for a man to marry the sister of his widow?,0,0,0,0,Reading Aloud
90,9,2,His dead wife's sister?,20,60,0,10,
90,9,3,Not really.,20,0,0,10,
90,10,1,Which sentence is correct?,0,0,0,0,Reading Aloud
90,10,2,The yolk of an egg is white and the yolk of an egg are white.,0,20,0,0,
90,10,3,The yolk of an egg is yellow.,80,20,0,0,
91,1,1,Mary's father has five daughters but no son.,0,0,0,0,Reading Aloud
91,1,2,"Nana, Neni, Nini, Nonu.",0,80,0,0,
91,1,3,What is the fifth daughter's name probably?,0,0,0,0,Reading Aloud
91,1,4,"Nana, Neni, Nini, Nonu.",0,0,0,0,Reading Aloud
91,1,5,Please remember.,0,0,0,0,Memory Recall/Cue
91,1,6,Okay.,0,0,0,0,
91,1,7,I think that is Nonu.,0,10,0,0,
91,2,1,"If you were running a race and you passed the person in the second place, what place would you be in now?",0,0,0,0,Reading Aloud
91,2,2,If I'm running a race...,0,20,0,0,
91,2,3,"Sure, I'm in the first position.",0,0,0,0,
91,2,4,Yes.,0,0,0,0,
91,2,5,Position.,0,0,0,0,Reading Aloud
91,3,1,It's a stormy night and the plane takes off from JK Airport in New York.,0,20,0,0,Reading Aloud/Scenario Elaboration
91,3,2,The storm worsened and the plane crashed half land in the United States.,0,80,0,0,
91,3,3,The other half lanes in Canada.,0,80,0,0,
91,3,4,In which country do you bury the servers?,0,20,0,0,Misreading/Misinterpretation
91,3,5,"Don't forget to keep reading and thinking aloud, okay?",0,0,0,0,Task Instruction Acknowledgement
91,3,6,"But sure, in Canada.",0,20,0,0,
91,3,7,Okay.,0,0,0,0,
91,3,8,I think that they can burn in Canada because they were born there,0,20,40,0,
91,4,1,"A monkey, a squirrel and a bird are racing on the top of a coconut tree.",0,0,0,0,Reading Aloud
91,4,2,"Who will get the banana first, the monkey and the squirrel or the bird?",0,80,0,0,
91,4,3,"So, I think that the monkey don't fly.",20,40,10,0,
91,4,4,"A squirrel and a bird, the bird is very little so more perhaps it is it is faster",0,80,20,0,
91,4,5,so i think the bird the bird surely,0,20,0,0,
91,5,1,"In one story's pink house there are a pink person and a pink cat, and a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower, everything was pink.",0,20,0,0,Elaboration/Description
91,5,2,What color was the star probably?,0,0,0,0,Reading Aloud/Error
91,5,3,The pink is the only color that I can see so I think that it is pink.,0,10,20,0,
91,5,4,The stars are pink.,0,0,0,0,Reading Aloud/Misperception
91,5,5,yes,0,0,0,0,
91,6,1,How many of each animal did Moses put in the ark? I don't know.,20,10,0,60,
91,6,2,"Halfway down, don't forget to keep reading and thinking aloud.",0,0,0,0,Task Instruction Reminder
91,6,3,"So, Moses? I think two elephants, two geeraphs, two mouse, I don't know.",0,80,0,20,
91,6,4,So how many of each animal? 100 or less or more.,20,80,0,40,
91,6,5,"So 100, okay.",0,10,0,0,
91,6,6,"Props. No, no, no.",80,0,0,0,
91,6,7,"Two... Less, I think.",80,20,0,0,
91,6,8,1 million of type.,0,80,0,0,
91,6,9,How many of each animal? One. One hundred.,20,80,0,0,
91,7,1,"The wind blows west, an electric train run east. In which cardinal direction does the smoke from the locomotive blow?",0,20,0,0,Reading Aloud
91,7,2,"So, the wind blows west, I think, in which cardinal direction does the smoke from the locomotive.",0,10,0,0,Reading Aloud
91,7,3,"So, blow west, perhaps in the post?",20,60,0,10,
91,7,4,Yes.,0,0,0,0,
91,7,5,Perhaps.,20,10,0,10,
91,7,6,"West, east?",20,60,0,10,
91,7,7,Or no?,80,20,0,40,
