subject_id,question,code,data_1,transcription_old,transcription_new,audio,d,c,data_2,Age,Gender,Household Income,Familiar
91,4,Lure,The bird surely,I'm monkey since career in the bird that a racing in the top of a coconut tree Who will get the banana fears the monkey in the square or the world. So I think that the monkey Ah  don't fly. It's queer and number The bird is very little Mom Props It is It is faster. So I think the burden Yeah  surely.," A monkey, a squirrel and a bird are racing on the top of a coconut tree. Who will get the banana first, the monkey and the squirrel or the bird? So, I think that the monkey don't fly. A squirrel and a bird, the bird is very little so more perhaps it is it is faster so i think the bird the bird surely",https://app.phonic.ai/play/5e90a840e415d4a16cef4f48,Y,Y,1,27.0,male,Prefer not to say,
91,5,Lure,the stairs are pink,you want story? Speak out. So there were a ping person and I think that you don't think fish nothing. Computer  A pincher  A pink table up Intel  I think shower every impulse being what's color with star. Probably the think is in the the only color that I can see. So I think that he's be a pink What is it? This got back from the start of our being years. Oh  thank you.," In one story's pink house there are a pink person and a pink cat, and a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower, everything was pink. What color was the star probably? The pink is the only color that I can see so I think that it is pink. The stars are pink. yes",https://app.phonic.ai/play/5e90a885e77a5fea187b46a2,N,Y,1,27.0,male,Prefer not to say,
91,6,Other,one undred,How many of each animal did motors putting the ark? Ah  I don't know. Ah  that foot down. And then forget to keep raiding. Thinking aloud. So mosa Ah Huh. I think two elephants  Two deer of the mouse and then no So homing of each animal. Mmm. 1/100 or less or more so  Yeah. One hundred's. Okay. Props. Oh  no  no. You unless one million off diaper. Well  maybe try Emma one 100.," How many of each animal did Moses put in the ark? I don't know. Halfway down, don't forget to keep reading and thinking aloud. So, Moses? I think two elephants, two geeraphs, two mouse, I don't know. So how many of each animal? 100 or less or more. So 100, okay. Props. No, no, no. Two... Less, I think. 1 million of type. How many of each animal? One. One hundred.",https://app.phonic.ai/play/5e90a8e5e77a5fea187b46b5,Y,Y,2,27.0,male,Prefer not to say,
91,7,Lure,I think East,the wind blow. Worst of an electric train and running is the new rich cardinal direction. Does the smoke from the committee blow? Mmm. So they were in the blow west  I think. Which card a direction does the smoke from the moment. So blow west? Perhaps in the both? Yes  perhaps. Ah  the West East. Oh  no  no. Yeah  Yes. Go  I think.," The wind blows west, an electric train run east. In which cardinal direction does the smoke from the locomotive blow? So, the wind blows west, I think, in which cardinal direction does the smoke from the locomotive. So, blow west, perhaps in the post? Yes. Perhaps. West, east? Or no? No, yes. I think...",https://app.phonic.ai/play/5e90a935e415d4a16cef4f62,Y,N,2,27.0,male,Prefer not to say,
91,8,Lure,Sure i Light the oil lamp first,if you have only one match and you worker into the dark room where there is Ah  in a oil lamp on his paper on food. Which thing? Who do you like first? So but  um I think I like the first lamp so I can see where I am. I'm working. So here. Hi  life. Okay  I am first. Oh  yeah. Damn first.," If you have only one match and you walk into the dark room where there is an oil lamp on his paper on wood, which thing would you light first? I think I light the oil lamp first.",https://app.phonic.ai/play/5e90a983e77a5fea187b46c6,N,Y,1,27.0,male,Prefer not to say,
91,9,Lure,ablutely no,who lead be headed girl for a man to marry the sister of this We No  no  I'm suiting  Lena., Would it be ethical for a man to marry the sister of his window? No. Absolutely no.,https://app.phonic.ai/play/5e90a99ee77a5fea187b46cb,N,N,2,27.0,male,Prefer not to say,
91,10,Lure,The yolk of the egg is white,Which San Texas are correct? The young Keret are white. The Yoko bag is right. The uncle bag is right. Okay  then hanging. Use it. Why?, Which syntax is so correct? The yolk of egg are white. The yolk of egg is white. The yolk of egg is white.,https://app.phonic.ai/play/5e90a9d0e77a5fea187b46d0,N,N,1,27.0,male,Prefer not to say,
92,1,Reflect,Mary,at Mary., Mary.,https://app.phonic.ai/play/5e90bd737217db5f5e1d32cb,N,N,2,20.0,male,10-25k,
92,2,Lure,First,first., First,https://app.phonic.ai/play/5e90bd817217db5f5e1d32cf,N,N,1,20.0,male,10-25k,
92,3,Lure,USA,you were saying?, USA.,https://app.phonic.ai/play/5e90bd9a82b14d5887481e67,N,N,1,20.0,male,10-25k,
92,4,Lure,The bird,the better., The dark.,https://app.phonic.ai/play/5e90bdb87217db5f5e1d32d4,N,N,1,20.0,male,10-25k,
92,5,Lure,pink,I think., Pinto.,https://app.phonic.ai/play/5e90bddc7217db5f5e1d32d8,N,N,1,20.0,male,10-25k,
92,6,Other,40,four p, forky,https://app.phonic.ai/play/5e90bdf17217db5f5e1d32da,N,N,2,20.0,male,10-25k,
92,7,Lure,west,best., so Waits.,https://app.phonic.ai/play/5e90be1e82b14d5887481e6d,N,N,1,20.0,male,10-25k,
92,8,Lure,newspaper,you speaker., Newspaper,https://app.phonic.ai/play/5e90be357217db5f5e1d32e4,N,N,2,20.0,male,10-25k,
92,9,Lure,no,no., No.,https://app.phonic.ai/play/5e90be477217db5f5e1d32e6,N,N,2,20.0,male,10-25k,
92,10,Lure,the yolk of the egg is white,the all of the egg is like., The yolk of the egg is white.,https://app.phonic.ai/play/5e90be7082b14d5887481e71,N,N,1,20.0,male,10-25k,
93,1,Lure,Nunu,Mary's father has five daughters  but no sons. Nana Day and a uni No  no. What is the fifth daughter's name? Probably. Please  remember to read a lot and see everything that goes on behind. Nah  nah. Hey  honey. No  no. Ah  no  I'm not. No Nunu. Is there a right answer for this new new?," Mary's father has five daughters, but no sons. Nana, Nene, Nene, Nono. What is the fifth daughter's name? Probably. Please remember to read out loud and say everything that comes to mind. Nana, nene, nene, no no. Nana, nene, nene, no no. Noo no? Is there a right answer for this? Noo no.",https://app.phonic.ai/play/5e90acbae77a5fea187b4758,Y,N,1,29.0,male,50-75k,
93,2,Lure,1st place,Yeah  if you are running a race and you passed the person and second place what? Please G b and now  first place  first place.," If you're running a race and you passed the person in second place, what place would you be in now? First place. First place.",https://app.phonic.ai/play/5e90acdae415d4a16cef4fb1,N,N,1,29.0,male,50-75k,
93,3,Lure,United States,let the stormy night. It's a stormy night and a plane takes off from JFK Airport in New York. The storm worsens and the plane crashes. Oh  okay. Crashes half lance OK in the United States and the other half plant in Canada. In which country do you bury the survivors? Probably the U. S. You made it sticks.," It's a stormy night. It's a stormy night and a plane takes off from JFK Airport in New York. The storm worsens and the plane crashes. Oh, crashes half lands. Okay. And the United States and the other half lands in Canada. In which country do you bury the survivors probably the US United States",https://app.phonic.ai/play/5e90ad09e77a5fea187b4772,N,N,1,29.0,male,50-75k,
93,4,Lure,Monkey,a monkey  a squirrel and a bird are racing to the top of a coconut tree. Who will get the banana first  monkey  squirrel or the bird State monkey monkey?," A monkey, a squirrel, and a bird are racing to the top of a coconut tree. Who will get the banana first? Monkey, squirrel, or the bird? I'm just going to say monkey. Monkey.",https://app.phonic.ai/play/5e90ad25e415d4a16cef4fc0,N,N,1,29.0,male,50-75k,
93,5,Lure,Pink,In a one story pink house. There was a pink person of pink cat  a pink fish  a pink computer  a pink chair of pink  table of pink telephone  a pink shower. Everything was pink. What color were the stairs? Probably pink. Hey!," In a one-story pink house, there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower, everything was pink. What color were the stairs? Probably. Pink.",https://app.phonic.ai/play/5e90ad42e77a5fea187b4789,N,N,1,29.0,male,50-75k,
93,6,Lure,Two,how many of each animal did Moses put on the Ark two., How many of each animal did Moses put on the ark? Two.,https://app.phonic.ai/play/5e90ad51e77a5fea187b478f,N,N,1,29.0,male,50-75k,
93,7,Lure,West,the wind blows west  an electric train runs east in which cardinal direction does smoke from the locomotive blow train going east Those behind it so it goes west first.," The wind blows west. An electric train runs east. In which cardinal direction does the smoke from the locomotive blow? Train going east, blows behind it so it goes west.",https://app.phonic.ai/play/5e90ad6fe77a5fea187b47a1,N,Y,1,29.0,male,50-75k,
93,8,Lure,Oil Lamp,if you only have one match and you walk into a dark room where there is an oil lamp  a newspaper and wood which thing would you like first? Ah  soilweb oil oil at? Yeah  oil imp.," If you only have one match and you walk into a dark room where there is an oil lamp, a newspaper, and wood, which thing would you light first? Oil lamp? Oil lamp. Oil lamp. Yeah. Oil lamp.",https://app.phonic.ai/play/5e90ad8ee415d4a16cef4fdb,N,N,1,29.0,male,50-75k,
93,9,Lure,No,wouldn't be ethical for a man to marry his sister of his widow. No., Would it be ethical for a man to marry his sister of his widow? No.,https://app.phonic.ai/play/5e90ad9ce77a5fea187b47b2,N,N,2,29.0,male,50-75k,
93,10,Lure,the yolk of the egg is white,Which sentence is correct? The yolk of the egg are white. The yolk of an egg is Wait. Hey  What? The oak event. Hey  our way. The yolk of egg is white. Oh  the yolk of an egg is white.," Which sentence is correct? The yolk of the egg are white. The yolk of an egg is white. Wait, what? The yolk of an egg are white. The yolk of an egg is white. Oh. The yolk of an egg is white.",https://app.phonic.ai/play/5e90adbae77a5fea187b47bb,N,N,1,29.0,male,50-75k,
94,1,Reflect,Mary,Processing..., Thank you.,https://app.phonic.ai/play/5e90ab71e77a5fea187b46e5,I,I,2,19.0,female,25-50k,
94,2,Reflect,2nd place,Processing..., .,https://app.phonic.ai/play/5e90ab90e77a5fea187b46ef,I,I,2,19.0,female,25-50k,
94,3,Unclear,Whatever they live,Processing..., Thank you.,https://app.phonic.ai/play/5e90abd6e415d4a16cef4f88,I,I,1,19.0,female,25-50k,
94,4,Lure,Bird,Processing..., Thank you.,https://app.phonic.ai/play/5e90ac02e415d4a16cef4f89,I,I,1,19.0,female,25-50k,
94,5,Lure,Pink,and no one's., in a warm,https://app.phonic.ai/play/5e90ac23e77a5fea187b4727,I,I,1,19.0,female,25-50k,
94,6,Lure,Dont know  2??,Processing..., Thank you.,https://app.phonic.ai/play/5e90ac41e77a5fea187b472c,I,I,1,19.0,female,25-50k,
94,7,Other,I dont know,Processing..., Wind blows.,https://app.phonic.ai/play/5e90ac64e77a5fea187b473e,I,I,2,19.0,female,25-50k,
94,8,Lure,Wood,Processing..., Thank you.,https://app.phonic.ai/play/5e90ac8ae77a5fea187b4746,I,I,2,19.0,female,25-50k,
94,9,Lure,No,Processing..., Thank you.,https://app.phonic.ai/play/5e90aca8e77a5fea187b4750,I,I,2,19.0,female,25-50k,
94,10,Lure,The yolk of the egg is white,Processing..., We're so...,https://app.phonic.ai/play/5e90acdce415d4a16cef4fb2,I,I,1,19.0,female,25-50k,
95,1,Lure,Nunu,my waist cover has five daughters. Good nuisance. Donna Ni ni  ni ni No. What is the fifth daughter's name? Probably. Please remember to wear the load and say everything that comes to mind. S O I think  uh  the faith. The daughter's name would be news.," Marie's father has five daughters but no sons. Nana, Nene, Nini, Nono. What is the fifth daughter's name probably? Please remember to read aloud and say everything that comes to mind. So I think the fifth daughter's name will be Nunu.",https://app.phonic.ai/play/5e90b036e77a5fea187b489b,N,N,1,34.0,female,10-25k,Y
95,2,Reflect,2nd place,if you're running a race and you passed of a person in second press. What best Woodrow being? No  um  keep reading a lot of singing thing for that. You think? Um  s o I know this question e no  Uh  I I have forgotten the response. Have think thing  but my place  who would be in second place?, If you are running a race and you passed the person in think. So I know this question. I know that I have forgotten the response. I think that my place will be in second place.,https://app.phonic.ai/play/5e90b0a6e415d4a16cef5077,N,N,1,34.0,female,10-25k,Y
95,3,Reflect,nowhere,It's a stormy night and the plane takes off from JFK D F K Airport in New York. With storm worsens and the plane crushes half lands in the United States  you over half lens in Canada. Which country do you believe? The survivors don't forget to keep reading and thinking about. It's a hard question and a little difficult to find the answer. I think  Ah  I think  uh  they won't be  uh  survivors in the plane  so response is for me nowhere., It's a stormy night and the plane takes off from JFK airport in New York. The storm worsens and the plane crashes half lands in the United States. The other half lands in Canada. In which country do you bury the survivors? Don't forget to keep reading and thinking aloud. It's a hard question and a little difficult to find the answer. I think I think they won't be survivors Survivors in the plane so the response is for me nowhere,https://app.phonic.ai/play/5e90b172e77a5fea187b491d,N,Y,2,34.0,female,10-25k,Y
95,4,Lure,bird,Um  okay. A schoolgirl and the girl are racing to adopt off a coconut tree. We will get the but enough first woman kay  the school l over Bird Square. Oh  I've seen the I think the bird  huh will get the job done enough first because  um  he has wings to play.," A monkey, a squirrel and a bird are racing to the top of a coconut tree. We will get the banana first, the monkey, the squirrel or the bird? Squirrel. I think I think the bird will get the banana first because he has wings to fly",https://app.phonic.ai/play/5e90b1d2e77a5fea187b4959,N,Y,1,34.0,female,10-25k,Y
95,5,Lure,pink,in one story being house. There was a pink person being got. Think fish  big computer  think share being table the pink different thing show everything was being what Calo ever Stairs family. I think this there's  ah  we're probably think four because it's a big hopes.," In one story pink house there was a pink person, a pink cat, a pink fish, a pink computer, pink chair, a pink table, a pink telephone, a pink shower, everything was pink. What color were the stairs probably? I think the stairs were probably pink because it's a pink house",https://app.phonic.ai/play/5e90b228e415d4a16cef50d0,N,Y,1,34.0,female,10-25k,Y
95,6,Other,50,How many off each animal date Moses put on the Ark? Yeah  Halfway done. Don't forget to keep reading and thinking old I e. I don't know the answer. Oh  my response. Ah  he's 100 lies. No. 50 any lies. Keep off which funny one. That's it., How many of each animal did Moses put on the ark? Halfway done. Don't forget to keep predicting and thinking a lot. I don't know the answer. My response is 100 animals. No. 50 animals. 50 of each animal.,https://app.phonic.ai/play/5e90b290e77a5fea187b4996,Y,N,2,34.0,female,10-25k,Y
95,7,Lure,west,the wind blows  wastes and electric train runs next  in which cardinal direction does who smoke from local body blow with smoking from Vogel chief  Though  uh  those West  it's the direction of the wind., The wind blows west. An electric train runs east. In which cardinal direction does the smoke from the locomotive blow? Mm-hmm. The smoke from the locomotive blows west. It's the direction of a wind. Thank you.,https://app.phonic.ai/play/5e90b2fbe77a5fea187b49d7,N,Y,1,34.0,female,10-25k,Y
95,8,Lure,oil lamp,if you have only one much and you work into a dark room we're regional old month newspaper. And would which think Would you light first  huh? I think first  um  the old young, If you have only one match and you walk into a dark room where there is an old lamp newspaper and wood which thing would you like first the oil lamp With all your art. you,https://app.phonic.ai/play/5e90b34ee415d4a16cef511f,N,N,2,34.0,female,10-25k,Y
95,9,Lure,yes,would Would it be a ticker? Forman to Mommy will stop off his window. Oh  yes  A thicker It's it tickle.," Would it be ethical for man to marry the star of his window? Thank you. Yes, I think it's ethical.",https://app.phonic.ai/play/5e90b39be415d4a16cef5135,N,N,1,34.0,female,10-25k,Y
95,10,Lure,the yolk of the egg is white,Which sentence is Go it. The young over egg are white  the young over egg is white. Look  I think Yoko egg is white easier. He's going., Which sentence is correct? The york of the egg are white. The york of of egg is right is correct,https://app.phonic.ai/play/5e90b3ffe77a5fea187b4a6a,N,N,1,34.0,female,10-25k,Y
96,1,Lure,The fifth daughter's name will be Nunu following the pattern,Mary stop Father s $5 No sons. Nani Ni None on any need to No  no. It was the fifth daughter's name. Probably  I would imagine since Nani Nooni and no  no  off the corresponding bubbles in order it would be noon is most likely where it'll be.," Mary's father has five daughters but no sons. Na All of the corresponding vowels in order, it would be Nunu. It is most likely what it will be.",https://app.phonic.ai/play/5e90b22ce415d4a16cef50d2,N,Y,1,19.0,male,100-125k,
96,2,Reflect,You are now going to be in second place since you passed the person in second place,if you're running a race and you passed the person second place  what place would you be in now? Well  considering that you were in third place  you passed the person who's in second at the time. You're not going to be sex place.," If you were running a race and you passed the person in second place, what place would you be in now? Well, considering that you were in third place and you passed the person who was in second at the time, you are now going to be in second place. You are now going to be in second place.",https://app.phonic.ai/play/5e90b248e77a5fea187b497b,N,Y,2,19.0,male,100-125k,
96,3,Reflect,You would bury them in the country they landed in.,disturbing night and a plane takes off from JFK airport in New York. Storm worsens of the plane crashes  crashes half lands in the United States. The other half lands in Canada. Which country do you bury? The survivors. Um  well  considering a woodland depend on where they landed  you bury them in the country  that land.," It's a stormy night and a plane takes off from JFK Airport in New York. The storm worsens and the plane crashes half lands in the United States, the other half lands in Canada. In which country do you bury the survivors? Well, considering it would land depending on where they landed, you bury them in the country they landed in.",https://app.phonic.ai/play/5e90b26ae415d4a16cef50de,N,Y,2,19.0,male,100-125k,
96,4,Lure,The monkey would get the banana first,monkey  a squirrel in a bird are racing to the top of a coconut tree. Who will get the banana first? The monkey  the squirrel or the bird? They're racing to the top of a coconut tree. Well  considering that there's probably not a monkey or a score  wherever there's a coconut tree and a bird can still fly soon instances racing. It's already flying over ST Bernard to get to the top of the coconut tree First. Wait. Lucky a school in a bird. Our races up of your country will be different than the banana first. Well  considering the fact that we've been in isn't even on trees and first place on my plans and the monkey would be on the ground with first.," Monkey, a squirrel, and a bird are racing to the top of a coconut tree. Who will get the banana first? The monkey, the squirrel, or the bird? They are racing to the top of a coconut tree. Well, considering that there's probably not a monkey or a squirrel wherever there is a coconut tree, and a bird can also fly, I would assume, and since it's racing, it's already flying, I would assume the bird would get to the top of the coconut tree first. Oh wait. The monkey, a squirrel, and a bird are racing to the top of the coconut tree. Who would get to the banana first? Well, considering the fact that bananas aren't even on trees in the first place, they're on plants, and the monkey would be on the ground. So probably the monkey. Get the banana first.",https://app.phonic.ai/play/5e90b2a5e415d4a16cef50ec,N,Y,2,19.0,male,100-125k,
96,5,Lure,Pink,one story pink house. There's a pin person  a pink count  a pink fish up in computer  a pink chair  a pink table telephone in a pink shower. Everything was pink. What call over the stairs? Probably  I think  is everything else that I was.," In a one-story pink house, there's a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, and a pink shower. Everything is pink. What color were the stairs? Probably. Pink. Because everything else in the house is pink.",https://app.phonic.ai/play/5e90b2bbe77a5fea187b49ae,N,Y,1,19.0,male,100-125k,
96,6,Reflect,0 since moses didn't  put any animals on the arc  Noah did,How many of you General did Moses parting the ark halfway? Don't. Don't forget to keep reading and thinking aloud. Well  considering that Moses didn't put any animals and RG was in fact  in the war  I'm going to say zero. No.," How many of each animal did Moses put on the ark? Halfway done, don't forget to keep reading and thinking aloud. Well, considering that Moses didn't put any animals on the ark, it was in fact Noah, I'm going to say zero since Moses didn't put any animals on Noah.",https://app.phonic.ai/play/5e90b2d3e77a5fea187b49c0,N,Y,2,19.0,male,100-125k,
96,7,Lure,The smoke will blow west since the wind is blowing west,the wind blows west an electric train Run the east which cardinal direction to the smoke from the locomotive blow well  the winds blowing west So it doesn't matter what direction the train is going The linguist au blow the smooth.," The wind blows west, an electric train runs east. Which carnal direction does the smoke from the locomotive blow? Well, the wind's blowing west, so it doesn't matter what direction the train is going, the wind will still blow the smoke the same way. The smoke will blow west since the wind is blowing west.",https://app.phonic.ai/play/5e90b2f3e415d4a16cef50f9,N,Y,1,19.0,male,100-125k,
96,8,Lure,The oil lamp so you can see longer and light other objects with the flame in the oil lamp,if you have only one match and you walk into a dark room where there isn't a way Lam a newspaper in wood  which thing would you like first? Goodly the oil lamp so that you can see what you're doing you're gonna see is the the week on oil lamp to light industry in the wood if you wanted to later.," If you have only one match and you walk into a dark room where there's an oil lamp, newspaper, and wood, which thing would you light first? You would light the oil lamp so that you can see what you're doing. You can also use the wick on the oil lamp",https://app.phonic.ai/play/5e90b319e415d4a16cef5105,N,Y,1,19.0,male,100-125k,
96,9,Lure,Yes  since they know each other and if they both saw it as appropriate and not weird it's not my place to say,it would be ethical for a man to marry the sister of his widow. Reverse everything was mine  even if it seemed unrelated. Well  considering that they're not related by blood and the widow would know the man and if they deemed it appropriate to marry one another  I don't see why there'll be any problem with that. It's," It would be ethical for a man to marry the sister of his widow. Remember to say everything comes to mind even if it seems unrelated. Well considering that they're not related by blood and the widow would know the man and if they deemed it appropriate to marry one another, I don't see why there'd be any problem with that.",https://app.phonic.ai/play/5e90b33fe415d4a16cef511b,N,Y,1,19.0,male,100-125k,
96,10,Lure,The yolk of the egg is white,were sent in is correct. Which sentence is correct? The yolk of the egg are white or the yolk of the egg is white. Well  considering that there's only one yolk of an egg  answer be the yoke of the highest points.," Which sentence is correct? Which sentence is correct? The yolk of the egg are white or the yolk of the egg is white? Well, considering that there's only one yolk in an egg, the answer would be the yolk of the egg is white.",https://app.phonic.ai/play/5e90b359e77a5fea187b4a01,N,N,1,19.0,male,100-125k,
97,1,Lure,NUNU,marries father has five daughters  but no songs  No none. And then any? No  no. What is the fifth daughter's name? Probably. No  no.," Mary's father has five daughters but no sons. Nana, Nene, Nini, Nono. What is the fifth daughter's name probably? Nunu.",https://app.phonic.ai/play/5e90b1e4e415d4a16cef50c0,N,N,1,26.0,female,10-25k,
97,2,Lure,I would be in the first place.,If you were running the race and you passed the person in second place  what place would you be in now? I would be in the first place.," If you were running a race and you passed the person in second place, what place would you be in now? I would be in the first place.",https://app.phonic.ai/play/5e90b256e77a5fea187b4984,N,N,1,26.0,female,10-25k,
97,3,Lure,In Canada.,It's a stormy night in the plane takes off from didn't care Birth in New York Stone Worse is in the place. Cross and the blame grasses have landed in the United States. The other half plant in Canada. In which country do you bury the survivors? I think I'm very the survivors and kind of them., It's a stormy night and the plane takes off from JFK Airport in New York. The storm worsens and the plane crashes half land in the United States. The other half land in Canada. In which country do you bury the survivors in Canada.,https://app.phonic.ai/play/5e90b2cee77a5fea187b49bd,N,N,2,26.0,female,10-25k,
97,4,Lure,The monkey,monkeys grilling the bird  the racing to the top off a coconut tree We'll get the banana first in market square  a little bird  the monkey.," Monkey, squirrel and bird are racing to the top of a coconut tree. Who will get the banana first, the monkey, the squirrel or the bird? The monkey.",https://app.phonic.ai/play/5e90b2f6e77a5fea187b49d4,N,N,1,26.0,female,10-25k,
97,5,Lure,Pink!,no one story. Pink House was big person  I think. At the pink fleece been computer. A picture. A big table being telephone. A big sell really was pink. What color were the stairs? Probably pink.," In one story pink house, there was a pink person, a pink cat, a pink fish, a pink computer, a pink chair, a pink table, a pink telephone, a pink shower. Everything was pink. What color were the stairs probably pink?",https://app.phonic.ai/play/5e90b325e415d4a16cef510b,N,N,1,26.0,female,10-25k,
97,6,Other,I don't know,how many off its animal did most is booked on the ark. I don't know., How many of each animal did Moses put on the ark? I don't know.,https://app.phonic.ai/play/5e90b351e77a5fea187b49fe,N,N,2,26.0,female,10-25k,
97,7,Lure,East.,the wind blows west. An electric train Rusk is in. Which cardinal direction does the smoke from the committee blow? If, The wind blows west. An electric train runs east. In which cardinal direction does the smoke from the locomotive blow? East.,https://app.phonic.ai/play/5e90b3a6e77a5fea187b4a31,N,N,2,26.0,female,10-25k,
97,8,Lure,The oil lamp.,Oh  if you have long one month and you walk into a dark room where there is no lump in newspaper and wood  I would think  Would you let first the Salem," Oli, if you have only one match and you walk into a dark room where there is an oil lamp, a newspaper and wood, which thing would you like first? The oil lamp.",https://app.phonic.ai/play/5e90b43782b14d5887481e07,N,N,1,26.0,female,10-25k,
97,9,Lure,No,would it be ethical for a month? Married the sister of his window? No., Would it be ethical for a man to marry the sister of his window? No.,https://app.phonic.ai/play/5e90b45d82b14d5887481e14,N,N,2,26.0,female,10-25k,
97,10,Lure,The yolk of the egg is white.,when sentences correct the yuck off the egg or why the young both egg is white. I think the correct sentences  the yoke off the egg is white through., Which sentence is correct? The yoke of the egg are white. The yoke of the egg is white. I think the correct sentence is the yoke of the egg is white.,https://app.phonic.ai/play/5e90b4997217db5f5e1d322a,N,N,1,26.0,female,10-25k,
98,1,Lure,Nunu,Nunu., Nunu.,https://app.phonic.ai/play/5e90aec1e77a5fea187b4812,N,N,1,51.0,male,Prefer not to say,
98,2,Incorrect,3nd place,I just, foreign,https://app.phonic.ai/play/5e90aed9e77a5fea187b4821,I,I,1,51.0,male,Prefer not to say,
98,3,Lure,Canad√°,get that., Canada.,https://app.phonic.ai/play/5e90aee8e77a5fea187b482b,N,N,2,51.0,male,Prefer not to say,
98,4,Lure,Monkey,Listen  toe the three macaque scale case will kill you. You bastard! They all took the others. Yeah. Hey  monkey monkey! Monkey Rushes Rule Bassett Monkey monkey!," A macaca is the top of the tree. A macaca, a skirel and a pássaro... A skirel! I don't know what is this. It's a skile. A skile and a pássaro make a race to the top of the tree. Who thinks he can first the banana first? The monkey? Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Or the bird? Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey. Monkey.",https://app.phonic.ai/play/5e90af23e77a5fea187b4847,N,N,2,51.0,male,Prefer not to say,
98,5,Lure,Pink,for you. Yes  that belies. Thank you. Because because of the because being kept increasing ping comfort Think  share. Think it was a call for a my stinker being.," I'm not going to go. And this one? This one here. The house is red, right? Pink cat, pink fish, pink computer. Pink cat, pink fish, pink computer, pink share, pink table. It's all red, the phone, the main... Pink, it's pink. Pink. Pink.",https://app.phonic.ai/play/5e90af49e77a5fea187b485e,N,N,1,51.0,male,Prefer not to say,
98,6,Other,Twenty,woman of each animal. Moses Booth. I once went to the city much way says now  guy vintage 20. You metal 2020 train  no kiss., How many animals put on the ark? 20 20 20 20 20 20,https://app.phonic.ai/play/5e90af78e77a5fea187b4869,I,I,2,51.0,male,Prefer not to say,
98,7,Lure,West,the window was arrest and unethical train runs released in a reacher Cardinal direction. Those smoke from the locomotive low lack cash case went to sober thing. Oh  yesterday. Come  boy Atlantic Cool calling better Panelist Last hoist Waste wind from below Wastes Ask your worst West., The wind blows.,https://app.phonic.ai/play/5e90afb1e77a5fea187b487a,I,I,1,51.0,male,Prefer not to say,
98,8,Lure,Oil lamp,You must let me most or the oil lump. Yes. Okay.," Oil lamp. Oh, Jesus, oh, Jesus. Oh, Jesus. Oh, Jesus.",https://app.phonic.ai/play/5e90afe9e77a5fea187b4882,N,N,1,51.0,male,Prefer not to say,
98,9,Lure,Yes,way Article for a man to marry the sister off the week off. This this e think that comes to mind Evidence. Can't we use the kicking together? Okay. Starburst sale. McKay practicamente the key question. War mine. Qasar spoiled one on the island. We don't shoot sick. Yes.," Would it be ethical for a man to marry the sister of this? Everything that comes to mind, have an evidence. What is this here? What do you want to say, son? What? What did you want to say? How did you want to say? Ethically, right? What do you mean? It doesn't make sense. The man to marry with the daughter of the window. I don't know. I don't know. Medicine. Yes.",https://app.phonic.ai/play/5e90b022e77a5fea187b4893,I,I,1,51.0,male,Prefer not to say,
